"timestep","temp","hum","prec","epsilon","mu_A","theta","gamma_V","phi_HV","phi_VH","mu_V_temp","mu_V_hum","c_temp","c_rain","mu_A_rain","a_rain","gam_V_temp","a_hum"
95.0625,13.0218,0.6531,0,0.0065,0.0506,0.079,0.0272,0.0441,-0.0207,0.0364,0.8032,0.4248,-0.0135,0.027,-0.0135,-0.9721,-0.0749
95.125,13.0028,0.6538,0,0.0065,0.0511,0.0772,0.0271,0.0429,-0.0221,0.0366,0.8026,0.4232,-0.0135,0.027,-0.0135,-0.9724,-0.0743
95.1875,12.9855,0.6543,0,0.0064,0.0515,0.0756,0.0271,0.0418,-0.0234,0.0367,0.802,0.4217,-0.0135,0.027,-0.0135,-0.9726,-0.0738
95.25,12.9699,0.6547,0,0.0063,0.0519,0.0742,0.027,0.0409,-0.0245,0.0369,0.8016,0.4204,-0.0135,0.027,-0.0135,-0.9728,-0.0734
95.3125,12.9559,0.655,0,0.0062,0.0523,0.0729,0.027,0.04,-0.0255,0.037,0.8014,0.4192,-0.0135,0.027,-0.0135,-0.973,-0.0731
95.375,12.9436,0.6552,0,0.0062,0.0526,0.0719,0.027,0.0393,-0.0264,0.0371,0.8012,0.4181,-0.0135,0.027,-0.0135,-0.9731,-0.0729
95.4375,12.933,0.6552,0,0.0061,0.0528,0.0709,0.0269,0.0386,-0.0272,0.0372,0.8012,0.4172,-0.0135,0.027,-0.0135,-0.9732,-0.0729
95.5,12.9241,0.6551,0,0.0061,0.0531,0.0701,0.0269,0.0381,-0.0278,0.0373,0.8013,0.4164,-0.0135,0.027,-0.0135,-0.9733,-0.073
95.5625,12.9146,0.655,0,0.0061,0.0533,0.0693,0.0269,0.0375,-0.0285,0.0374,0.8013,0.4156,-0.0135,0.027,-0.0135,-0.9735,-0.0731
95.625,12.9046,0.6549,0,0.006,0.0536,0.0684,0.0269,0.0369,-0.0293,0.0375,0.8014,0.4148,-0.0135,0.027,-0.0135,-0.9736,-0.0731
95.6875,12.894,0.6549,0,0.006,0.0538,0.0675,0.0268,0.0362,-0.03,0.0376,0.8015,0.4138,-0.0135,0.027,-0.0135,-0.9737,-0.0732
95.75,12.8828,0.6548,0,0.0059,0.0541,0.0666,0.0268,0.0355,-0.0308,0.0377,0.8015,0.4129,-0.0135,0.027,-0.0135,-0.9738,-0.0732
95.8125,12.8711,0.6548,0,0.0059,0.0544,0.0656,0.0268,0.0348,-0.0317,0.0378,0.8016,0.4118,-0.0135,0.027,-0.0135,-0.974,-0.0733
95.875,12.8588,0.6548,0,0.0058,0.0548,0.0645,0.0268,0.034,-0.0326,0.0379,0.8016,0.4108,-0.0135,0.027,-0.0135,-0.9741,-0.0733
95.9375,12.846,0.6548,0,0.0058,0.0551,0.0634,0.0267,0.0333,-0.0335,0.038,0.8016,0.4097,-0.0135,0.027,-0.0135,-0.9743,-0.0733
96,12.8326,0.6548,0,0.0057,0.0554,0.0623,0.0267,0.0324,-0.0345,0.0382,0.8016,0.4085,-0.0135,0.027,-0.0135,-0.9744,-0.0733
96.0625,12.8186,0.6548,0,0.0057,0.0558,0.0612,0.0266,0.0316,-0.0355,0.0383,0.8016,0.4073,-0.0135,0.027,-0.0135,-0.9746,-0.0733
96.125,12.8041,0.6548,0,0.0056,0.0562,0.06,0.0266,0.0307,-0.0366,0.0384,0.8016,0.406,-0.0135,0.027,-0.0135,-0.9747,-0.0733
96.1875,12.7891,0.6548,0,0.0055,0.0566,0.0588,0.0266,0.0298,-0.0377,0.0386,0.8015,0.4047,-0.0135,0.027,-0.0135,-0.9749,-0.0732
96.25,12.7734,0.6549,0,0.0055,0.057,0.0576,0.0265,0.0288,-0.0388,0.0387,0.8015,0.4033,-0.0135,0.027,-0.0135,-0.9751,-0.0732
96.3125,12.7573,0.6549,0,0.0054,0.0575,0.0563,0.0265,0.0279,-0.04,0.0389,0.8014,0.4019,-0.0135,0.027,-0.0135,-0.9752,-0.0731
96.375,12.7405,0.655,0,0.0053,0.0579,0.055,0.0264,0.0268,-0.0412,0.0391,0.8013,0.4004,-0.0135,0.027,-0.0135,-0.9754,-0.0731
96.4375,12.7232,0.6551,0,0.0053,0.0584,0.0537,0.0264,0.0258,-0.0425,0.0392,0.8013,0.3988,-0.0135,0.027,-0.0135,-0.9756,-0.073
96.5,12.7054,0.6552,0,0.0052,0.0589,0.0523,0.0264,0.0247,-0.0438,0.0394,0.8012,0.3973,-0.0135,0.027,-0.0135,-0.9758,-0.0729
96.5625,12.6881,0.6553,0,0.0051,0.0594,0.051,0.0263,0.0237,-0.045,0.0396,0.8011,0.3957,-0.0135,0.027,-0.0135,-0.976,-0.0728
96.625,12.6713,0.6554,0,0.0051,0.0599,0.0498,0.0263,0.0227,-0.0463,0.0398,0.8009,0.3942,-0.0135,0.027,-0.0135,-0.9762,-0.0726
96.6875,12.6551,0.6556,0,0.005,0.0603,0.0486,0.0262,0.0217,-0.0474,0.0399,0.8008,0.3928,-0.0135,0.027,-0.0135,-0.9763,-0.0725
96.75,12.6395,0.6558,0,0.0049,0.0608,0.0475,0.0262,0.0208,-0.0486,0.0401,0.8006,0.3914,-0.0135,0.027,-0.0135,-0.9765,-0.0723
96.8125,12.6244,0.6559,0,0.0049,0.0612,0.0464,0.0262,0.0199,-0.0497,0.0402,0.8004,0.39,-0.0135,0.027,-0.0135,-0.9766,-0.0721
96.875,12.6099,0.6561,0,0.0048,0.0616,0.0454,0.0261,0.019,-0.0507,0.0404,0.8002,0.3887,-0.0135,0.027,-0.0135,-0.9768,-0.0719
96.9375,12.596,0.6564,0,0.0048,0.062,0.0444,0.0261,0.0182,-0.0518,0.0405,0.8,0.3875,-0.0135,0.027,-0.0135,-0.9769,-0.0717
97,12.5826,0.6566,0,0.0047,0.0624,0.0435,0.0261,0.0174,-0.0527,0.0407,0.7998,0.3863,-0.0135,0.027,-0.0135,-0.977,-0.0715
97.0625,12.5698,0.6569,0,0.0047,0.0628,0.0426,0.026,0.0166,-0.0537,0.0408,0.7995,0.3851,-0.0135,0.027,-0.0135,-0.9772,-0.0712
97.125,12.5575,0.6571,0,0.0046,0.0631,0.0418,0.026,0.0159,-0.0546,0.0409,0.7992,0.384,-0.0135,0.027,-0.0135,-0.9773,-0.071
97.1875,12.5458,0.6574,0,0.0046,0.0635,0.041,0.026,0.0152,-0.0554,0.0411,0.7989,0.3829,-0.0135,0.027,-0.0135,-0.9774,-0.0707
97.25,12.5346,0.6578,0,0.0045,0.0638,0.0402,0.0259,0.0145,-0.0562,0.0412,0.7986,0.3819,-0.0135,0.027,-0.0135,-0.9775,-0.0704
97.3125,12.524,0.6581,0,0.0045,0.0641,0.0395,0.0259,0.0139,-0.057,0.0413,0.7983,0.3809,-0.0135,0.027,-0.0135,-0.9776,-0.07
97.375,12.514,0.6584,0,0.0045,0.0644,0.0389,0.0259,0.0133,-0.0577,0.0414,0.798,0.38,-0.0135,0.027,-0.0135,-0.9777,-0.0697
97.4375,12.5045,0.6588,0,0.0044,0.0647,0.0383,0.0259,0.0127,-0.0584,0.0415,0.7976,0.3792,-0.0135,0.027,-0.0135,-0.9778,-0.0693
97.5,12.4955,0.6592,0,0.0044,0.065,0.0377,0.0258,0.0122,-0.0591,0.0416,0.7972,0.3784,-0.0135,0.027,-0.0135,-0.9779,-0.0689
97.5625,12.4883,0.6596,0,0.0044,0.0652,0.0372,0.0258,0.0118,-0.0596,0.0417,0.7968,0.3777,-0.0135,0.027,-0.0135,-0.9779,-0.0685
97.625,12.4827,0.66,0,0.0044,0.0654,0.0369,0.0258,0.0115,-0.06,0.0418,0.7964,0.3772,-0.0135,0.027,-0.0135,-0.978,-0.0681
97.6875,12.4788,0.6604,0,0.0043,0.0655,0.0366,0.0258,0.0112,-0.0603,0.0418,0.796,0.3768,-0.0135,0.027,-0.0135,-0.978,-0.0677
97.75,12.4766,0.6609,1e-04,0.0043,0.0656,0.0365,0.0258,0.0111,-0.0605,0.0418,0.7955,0.3766,-0.0134,0.0269,-0.0134,-0.978,-0.0672
97.8125,12.476,0.6614,1e-04,0.0043,0.0656,0.0365,0.0258,0.0111,-0.0605,0.0418,0.795,0.3766,-0.0134,0.0269,-0.0134,-0.978,-0.0668
97.875,12.4771,0.6619,1e-04,0.0043,0.0655,0.0365,0.0258,0.0111,-0.0604,0.0418,0.7946,0.3767,-0.0134,0.0269,-0.0134,-0.978,-0.0663
97.9375,12.4799,0.6624,2e-04,0.0043,0.0655,0.0367,0.0258,0.0113,-0.0602,0.0418,0.794,0.3769,-0.0133,0.0268,-0.0133,-0.978,-0.0658
98,12.4844,0.6629,2e-04,0.0044,0.0653,0.037,0.0258,0.0116,-0.0599,0.0417,0.7935,0.3773,-0.0133,0.0268,-0.0133,-0.978,-0.0652
98.0625,12.4905,0.6634,3e-04,0.0044,0.0651,0.0374,0.0258,0.0119,-0.0594,0.0417,0.793,0.3779,-0.0132,0.0267,-0.0132,-0.9779,-0.0647
98.125,12.4983,0.664,4e-04,0.0044,0.0649,0.0379,0.0258,0.0124,-0.0589,0.0416,0.7924,0.3786,-0.0131,0.0266,-0.0131,-0.9778,-0.0641
98.1875,12.5078,0.6646,4e-04,0.0044,0.0646,0.0385,0.0259,0.0129,-0.0582,0.0415,0.7918,0.3795,-0.0131,0.0266,-0.0131,-0.9777,-0.0636
98.25,12.519,0.6652,5e-04,0.0045,0.0643,0.0392,0.0259,0.0136,-0.0574,0.0414,0.7912,0.3805,-0.013,0.0265,-0.013,-0.9776,-0.063
98.3125,12.5318,0.6658,6e-04,0.0045,0.0639,0.0401,0.0259,0.0144,-0.0564,0.0412,0.7906,0.3817,-0.0129,0.0264,-0.0129,-0.9775,-0.0623
98.375,12.5463,0.6664,7e-04,0.0046,0.0635,0.041,0.026,0.0152,-0.0554,0.0411,0.79,0.383,-0.0128,0.0263,-0.0128,-0.9774,-0.0617
98.4375,12.5625,0.6671,8e-04,0.0046,0.063,0.0421,0.026,0.0162,-0.0542,0.0409,0.7893,0.3844,-0.0127,0.0262,-0.0127,-0.9772,-0.0611
98.5,12.5804,0.6678,9e-04,0.0047,0.0625,0.0433,0.026,0.0172,-0.0529,0.0407,0.7887,0.3861,-0.0126,0.0261,-0.0126,-0.9771,-0.0604
98.5625,12.5982,0.6684,0.001,0.0048,0.062,0.0446,0.0261,0.0183,-0.0516,0.0405,0.7881,0.3877,-0.0125,0.026,-0.0125,-0.9769,-0.0598
98.625,12.6161,0.669,0.0012,0.0049,0.0614,0.0458,0.0261,0.0194,-0.0503,0.0403,0.7875,0.3893,-0.0123,0.0258,-0.0123,-0.9767,-0.0592
98.6875,12.6339,0.6695,0.0013,0.0049,0.0609,0.0471,0.0262,0.0204,-0.049,0.0401,0.787,0.3909,-0.0122,0.0257,-0.0122,-0.9765,-0.0587
98.75,12.6518,0.67,0.0015,0.005,0.0604,0.0483,0.0262,0.0215,-0.0477,0.04,0.7865,0.3925,-0.012,0.0255,-0.012,-0.9763,-0.0582
98.8125,12.6696,0.6704,0.0017,0.0051,0.0599,0.0496,0.0263,0.0226,-0.0464,0.0398,0.7861,0.3941,-0.0118,0.0253,-0.0118,-0.9762,-0.0578
98.875,12.6875,0.6708,0.0019,0.0051,0.0594,0.051,0.0263,0.0236,-0.0451,0.0396,0.7857,0.3957,-0.0116,0.0251,-0.0116,-0.976,-0.0574
98.9375,12.7054,0.6711,0.0022,0.0052,0.0589,0.0523,0.0264,0.0247,-0.0438,0.0394,0.7853,0.3973,-0.0113,0.0248,-0.0113,-0.9758,-0.0571
99,12.7232,0.6714,0.0024,0.0053,0.0584,0.0537,0.0264,0.0258,-0.0425,0.0392,0.785,0.3988,-0.0111,0.0246,-0.0111,-0.9756,-0.0568
99.0625,12.7411,0.6717,0.0027,0.0053,0.0579,0.055,0.0265,0.0269,-0.0412,0.0391,0.7848,0.4004,-0.0108,0.0243,-0.0108,-0.9754,-0.0565
99.125,12.7589,0.6719,0.003,0.0054,0.0574,0.0564,0.0265,0.028,-0.0399,0.0389,0.7846,0.402,-0.0105,0.024,-0.0105,-0.9752,-0.0563
99.1875,12.7768,0.672,0.0033,0.0055,0.0569,0.0578,0.0265,0.029,-0.0386,0.0387,0.7845,0.4036,-0.0102,0.0237,-0.0102,-0.975,-0.0562
99.25,12.7946,0.6721,0.0037,0.0056,0.0565,0.0592,0.0266,0.0301,-0.0373,0.0385,0.7844,0.4052,-0.0098,0.0233,-0.0098,-0.9748,-0.0561
99.3125,12.8125,0.6721,0.004,0.0056,0.056,0.0607,0.0266,0.0312,-0.036,0.0384,0.7843,0.4067,-0.0095,0.023,-0.0095,-0.9746,-0.0561
99.375,12.8304,0.6721,0.0044,0.0057,0.0555,0.0622,0.0267,0.0323,-0.0347,0.0382,0.7843,0.4083,-0.0091,0.0226,-0.0091,-0.9744,-0.0561
99.4375,12.8482,0.6721,0.0048,0.0058,0.055,0.0636,0.0267,0.0334,-0.0334,0.038,0.7844,0.4099,-0.0087,0.0222,-0.0087,-0.9742,-0.0561
99.5,12.8661,0.672,0.0052,0.0059,0.0546,0.0651,0.0268,0.0345,-0.0321,0.0378,0.7845,0.4114,-0.0083,0.0218,-0.0083,-0.974,-0.0562
99.5625,12.885,0.6719,0.0056,0.0059,0.0541,0.0667,0.0268,0.0357,-0.0307,0.0377,0.7845,0.4131,-0.0079,0.0214,-0.0079,-0.9738,-0.0563
99.625,12.9051,0.6719,0.006,0.006,0.0535,0.0685,0.0269,0.0369,-0.0292,0.0375,0.7846,0.4148,-0.0075,0.021,-0.0075,-0.9736,-0.0563
99.6875,12.9263,0.6719,0.0063,0.0061,0.053,0.0703,0.0269,0.0382,-0.0277,0.0373,0.7846,0.4166,-0.0072,0.0207,-0.0072,-0.9733,-0.0563
99.75,12.9487,0.6719,0.0066,0.0062,0.0524,0.0723,0.027,0.0396,-0.026,0.0371,0.7846,0.4186,-0.0069,0.0204,-0.0069,-0.973,-0.0563
99.8125,12.9721,0.672,0.0069,0.0063,0.0518,0.0744,0.027,0.041,-0.0243,0.0368,0.7845,0.4206,-0.0066,0.0201,-0.0066,-0.9728,-0.0562
99.875,12.9967,0.672,0.0072,0.0064,0.0512,0.0766,0.0271,0.0425,-0.0225,0.0366,0.7844,0.4227,-0.0063,0.0198,-0.0063,-0.9724,-0.0561
99.9375,13.0223,0.6722,0.0074,0.0065,0.0506,0.079,0.0272,0.0441,-0.0207,0.0364,0.7843,0.4249,-0.0061,0.0196,-0.0061,-0.9721,-0.056
100,13.0491,0.6723,0.0076,0.0067,0.0499,0.0816,0.0272,0.0458,-0.0187,0.0362,0.7842,0.4272,-0.0059,0.0194,-0.0059,-0.9718,-0.0559
100.0625,13.077,0.6725,0.0078,0.0068,0.0493,0.0842,0.0273,0.0475,-0.0167,0.0359,0.784,0.4295,-0.0057,0.0192,-0.0057,-0.9714,-0.0557
100.125,13.106,0.6727,0.0079,0.0069,0.0486,0.0871,0.0274,0.0494,-0.0146,0.0357,0.7838,0.432,-0.0056,0.0191,-0.0056,-0.971,-0.0555
100.1875,13.1362,0.6729,0.0081,0.0071,0.0479,0.0901,0.0275,0.0513,-0.0124,0.0354,0.7836,0.4345,-0.0054,0.0189,-0.0054,-0.9706,-0.0553
100.25,13.1674,0.6732,0.0082,0.0072,0.0471,0.0933,0.0276,0.0532,-0.0101,0.0351,0.7833,0.4371,-0.0053,0.0188,-0.0053,-0.9701,-0.055
100.3125,13.1998,0.6735,0.0083,0.0074,0.0464,0.0966,0.0276,0.0553,-0.0077,0.0349,0.783,0.4398,-0.0052,0.0187,-0.0052,-0.9697,-0.0547
100.375,13.2333,0.6738,0.0083,0.0075,0.0456,0.1001,0.0277,0.0574,-0.0053,0.0346,0.7827,0.4426,-0.0052,0.0187,-0.0052,-0.9692,-0.0544
100.4375,13.2679,0.6742,0.0083,0.0077,0.0449,0.1039,0.0278,0.0596,-0.0028,0.0343,0.7823,0.4455,-0.0052,0.0187,-0.0052,-0.9687,-0.054
100.5,13.3036,0.6745,0.0083,0.0079,0.0441,0.1078,0.0279,0.0619,-2e-04,0.034,0.7819,0.4484,-0.0052,0.0187,-0.0052,-0.9681,-0.0537
100.5625,13.3393,0.6748,0.0083,0.0081,0.0433,0.1118,0.028,0.0641,0.0024,0.0337,0.7817,0.4514,-0.0052,0.0187,-0.0052,-0.9675,-0.0534
100.625,13.375,0.6749,0.0083,0.0083,0.0425,0.1159,0.0281,0.0664,0.005,0.0334,0.7815,0.4543,-0.0052,0.0187,-0.0052,-0.967,-0.0533
100.6875,13.4107,0.675,0.0083,0.0084,0.0418,0.12,0.0282,0.0687,0.0076,0.0332,0.7815,0.4572,-0.0052,0.0187,-0.0052,-0.9664,-0.0532
100.75,13.4464,0.6749,0.0083,0.0086,0.041,0.1243,0.0283,0.071,0.0102,0.0329,0.7816,0.4601,-0.0052,0.0187,-0.0052,-0.9657,-0.0533
100.8125,13.4821,0.6747,0.0083,0.0088,0.0403,0.1286,0.0284,0.0733,0.0128,0.0326,0.7818,0.4629,-0.0052,0.0187,-0.0052,-0.9651,-0.0535
100.875,13.5179,0.6743,0.0083,0.009,0.0396,0.133,0.0285,0.0757,0.0155,0.0323,0.7822,0.4658,-0.0052,0.0187,-0.0052,-0.9645,-0.0539
100.9375,13.5536,0.6739,0.0083,0.0092,0.0389,0.1375,0.0286,0.078,0.0181,0.0321,0.7826,0.4686,-0.0052,0.0187,-0.0052,-0.9638,-0.0543
101,13.5893,0.6733,0.0083,0.0094,0.0382,0.1421,0.0287,0.0803,0.0207,0.0318,0.7832,0.4715,-0.0052,0.0187,-0.0052,-0.9631,-0.0549
101.0625,13.625,0.6726,0.0083,0.0096,0.0375,0.1468,0.0288,0.0827,0.0233,0.0316,0.7839,0.4743,-0.0052,0.0187,-0.0052,-0.9624,-0.0556
101.125,13.6607,0.6718,0.0083,0.0098,0.0368,0.1516,0.0289,0.085,0.0259,0.0313,0.7847,0.4771,-0.0052,0.0187,-0.0052,-0.9617,-0.0564
101.1875,13.6964,0.6708,0.0083,0.01,0.0362,0.1564,0.029,0.0874,0.0285,0.0311,0.7856,0.4799,-0.0052,0.0187,-0.0052,-0.9609,-0.0573
101.25,13.7321,0.6698,0.0083,0.0102,0.0355,0.1613,0.0291,0.0897,0.0311,0.0308,0.7867,0.4826,-0.0052,0.0187,-0.0052,-0.9602,-0.0584
101.3125,13.7679,0.6686,0.0083,0.0104,0.0349,0.1664,0.0292,0.0921,0.0337,0.0306,0.7878,0.4854,-0.0052,0.0187,-0.0052,-0.9594,-0.0596
101.375,13.8036,0.6673,0.0083,0.0107,0.0343,0.1715,0.0293,0.0945,0.0363,0.0304,0.7891,0.4881,-0.0052,0.0187,-0.0052,-0.9585,-0.0609
101.4375,13.8393,0.6659,0.0083,0.0109,0.0337,0.1767,0.0294,0.0968,0.0389,0.0301,0.7905,0.4909,-0.0052,0.0187,-0.0052,-0.9577,-0.0623
101.5,13.875,0.6644,0.0083,0.0111,0.0331,0.182,0.0295,0.0992,0.0415,0.0299,0.7921,0.4936,-0.0052,0.0187,-0.0052,-0.9568,-0.0638
101.5625,13.9107,0.663,0.0083,0.0113,0.0325,0.1873,0.0296,0.1016,0.0441,0.0297,0.7935,0.4963,-0.0052,0.0187,-0.0052,-0.956,-0.0652
101.625,13.9464,0.6617,0.0083,0.0115,0.0319,0.1928,0.0297,0.104,0.0467,0.0295,0.7947,0.499,-0.0052,0.0187,-0.0052,-0.955,-0.0665
101.6875,13.9821,0.6605,0.0083,0.0118,0.0313,0.1984,0.0298,0.1064,0.0493,0.0292,0.7959,0.5016,-0.0052,0.0187,-0.0052,-0.9541,-0.0676
101.75,14.0179,0.6595,0.0083,0.012,0.0308,0.204,0.0299,0.1088,0.0519,0.029,0.7969,0.5043,-0.0052,0.0187,-0.0052,-0.9531,-0.0686
101.8125,14.0536,0.6586,0.0083,0.0122,0.0302,0.2098,0.03,0.1113,0.0545,0.0288,0.7978,0.507,-0.0052,0.0187,-0.0052,-0.9521,-0.0695
101.875,14.0893,0.6578,0.0083,0.0125,0.0297,0.2156,0.0301,0.1137,0.0571,0.0286,0.7986,0.5096,-0.0052,0.0187,-0.0052,-0.9511,-0.0703
101.9375,14.125,0.6571,0.0083,0.0127,0.0291,0.2215,0.0302,0.1161,0.0597,0.0284,0.7992,0.5122,-0.0052,0.0187,-0.0052,-0.95,-0.071
102,14.1607,0.6566,0.0083,0.0129,0.0286,0.2275,0.0303,0.1186,0.0623,0.0282,0.7998,0.5148,-0.0052,0.0187,-0.0052,-0.9489,-0.0715
102.0625,14.1964,0.6562,0.0083,0.0132,0.0281,0.2336,0.0304,0.121,0.0649,0.028,0.8002,0.5174,-0.0052,0.0187,-0.0052,-0.9478,-0.0719
102.125,14.2321,0.6559,0.0083,0.0134,0.0276,0.2398,0.0305,0.1235,0.0675,0.0278,0.8004,0.52,-0.0052,0.0187,-0.0052,-0.9466,-0.0722
102.1875,14.2679,0.6558,0.0083,0.0136,0.0271,0.2461,0.0306,0.1259,0.0701,0.0276,0.8006,0.5226,-0.0052,0.0187,-0.0052,-0.9454,-0.0723
102.25,14.3036,0.6558,0.0083,0.0139,0.0266,0.2525,0.0307,0.1284,0.0727,0.0274,0.8006,0.5251,-0.0052,0.0187,-0.0052,-0.9441,-0.0723
102.3125,14.3393,0.6559,0.0083,0.0141,0.0262,0.259,0.0308,0.1309,0.0753,0.0272,0.8005,0.5277,-0.0052,0.0187,-0.0052,-0.9428,-0.0722
102.375,14.375,0.6561,0.0083,0.0144,0.0257,0.2656,0.0309,0.1333,0.0779,0.0271,0.8003,0.5302,-0.0052,0.0187,-0.0052,-0.9415,-0.072
102.4375,14.4107,0.6564,0.0083,0.0147,0.0253,0.2723,0.031,0.1358,0.0805,0.0269,0.7999,0.5327,-0.0052,0.0187,-0.0052,-0.9401,-0.0717
102.5,14.4464,0.6569,0.0083,0.0149,0.0248,0.279,0.0311,0.1383,0.0831,0.0267,0.7995,0.5352,-0.0052,0.0187,-0.0052,-0.9386,-0.0712
102.5625,14.4816,0.6574,0.0083,0.0152,0.0244,0.2858,0.0312,0.1408,0.0857,0.0265,0.799,0.5376,-0.0052,0.0187,-0.0052,-0.9372,-0.0707
102.625,14.5162,0.6578,0.0083,0.0154,0.024,0.2925,0.0313,0.1432,0.0882,0.0264,0.7986,0.54,-0.0052,0.0187,-0.0052,-0.9357,-0.0703
102.6875,14.5502,0.6582,0.0083,0.0157,0.0236,0.2993,0.0314,0.1456,0.0907,0.0262,0.7982,0.5424,-0.0052,0.0187,-0.0052,-0.9341,-0.0699
102.75,14.5837,0.6585,0.0083,0.0159,0.0232,0.306,0.0315,0.1479,0.0932,0.0261,0.7978,0.5447,-0.0052,0.0187,-0.0052,-0.9326,-0.0696
102.8125,14.6166,0.6589,0.0083,0.0162,0.0228,0.3126,0.0316,0.1502,0.0956,0.0259,0.7975,0.5469,-0.0052,0.0187,-0.0052,-0.931,-0.0692
102.875,14.649,0.6592,0.0083,0.0164,0.0225,0.3193,0.0317,0.1525,0.0979,0.0258,0.7972,0.5491,-0.0052,0.0187,-0.0052,-0.9294,-0.0689
102.9375,14.6808,0.6594,0.0083,0.0166,0.0221,0.3259,0.0318,0.1548,0.1002,0.0256,0.797,0.5513,-0.0052,0.0187,-0.0052,-0.9278,-0.0687
103,14.7121,0.6597,0.0083,0.0169,0.0218,0.3325,0.0319,0.157,0.1025,0.0255,0.7967,0.5534,-0.0052,0.0187,-0.0052,-0.9262,-0.0684
103.0625,14.7427,0.6599,0.0083,0.0171,0.0215,0.339,0.032,0.1592,0.1047,0.0254,0.7965,0.5554,-0.0052,0.0187,-0.0052,-0.9245,-0.0682
103.125,14.7729,0.6601,0.0083,0.0174,0.0212,0.3455,0.0321,0.1613,0.1069,0.0252,0.7963,0.5574,-0.0052,0.0187,-0.0052,-0.9228,-0.068
103.1875,14.8025,0.6602,0.0083,0.0176,0.0209,0.3519,0.0322,0.1634,0.1091,0.0251,0.7962,0.5594,-0.0052,0.0187,-0.0052,-0.9211,-0.0679
103.25,14.8315,0.6603,0.0083,0.0178,0.0206,0.3583,0.0323,0.1655,0.1112,0.025,0.7961,0.5613,-0.0052,0.0187,-0.0052,-0.9193,-0.0678
103.3125,14.8599,0.6604,0.0083,0.018,0.0204,0.3646,0.0324,0.1675,0.1133,0.0249,0.796,0.5632,-0.0052,0.0187,-0.0052,-0.9176,-0.0677
103.375,14.8878,0.6605,0.0083,0.0183,0.0201,0.3708,0.0324,0.1695,0.1153,0.0248,0.7959,0.565,-0.0052,0.0187,-0.0052,-0.9158,-0.0676
103.4375,14.9152,0.6605,0.0083,0.0185,0.0199,0.377,0.0325,0.1715,0.1173,0.0247,0.7959,0.5668,-0.0052,0.0187,-0.0052,-0.914,-0.0676
103.5,14.942,0.6605,0.0083,0.0187,0.0196,0.3831,0.0326,0.1734,0.1193,0.0245,0.7959,0.5685,-0.0052,0.0187,-0.0052,-0.9122,-0.0676
103.5625,14.9687,0.6605,0.0083,0.0189,0.0194,0.3893,0.0327,0.1753,0.1212,0.0244,0.7959,0.5702,-0.0052,0.0187,-0.0052,-0.9103,-0.0676
103.625,14.9955,0.6605,0.0083,0.0191,0.0192,0.3955,0.0328,0.1773,0.1232,0.0243,0.7959,0.5719,-0.0052,0.0187,-0.0052,-0.9084,-0.0676
103.6875,15.0223,0.6605,0.0083,0.0194,0.0189,0.4018,0.0329,0.1792,0.1251,0.0242,0.7959,0.5737,-0.0052,0.0187,-0.0052,-0.9064,-0.0676
103.75,15.0491,0.6605,0.0083,0.0196,0.0187,0.4081,0.0329,0.1811,0.1271,0.0242,0.7959,0.5754,-0.0052,0.0187,-0.0052,-0.9043,-0.0677
103.8125,15.0759,0.6604,0.0083,0.0198,0.0185,0.4146,0.033,0.1831,0.129,0.0241,0.796,0.5771,-0.0052,0.0187,-0.0052,-0.9022,-0.0677
103.875,15.1027,0.6604,0.0083,0.02,0.0183,0.421,0.0331,0.185,0.131,0.024,0.796,0.5788,-0.0052,0.0187,-0.0052,-0.9,-0.0677
103.9375,15.1295,0.6604,0.0083,0.0203,0.0181,0.4275,0.0332,0.187,0.1329,0.0239,0.796,0.5804,-0.0052,0.0187,-0.0052,-0.8978,-0.0678
104,15.1562,0.6603,0.0083,0.0205,0.0179,0.4341,0.0333,0.1889,0.1349,0.0238,0.7961,0.5821,-0.0052,0.0187,-0.0052,-0.8954,-0.0678
104.0625,15.183,0.6603,0.0083,0.0207,0.0177,0.4407,0.0334,0.1909,0.1368,0.0237,0.7961,0.5838,-0.0052,0.0187,-0.0052,-0.893,-0.0679
104.125,15.2098,0.6602,0.0083,0.021,0.0175,0.4474,0.0334,0.1928,0.1388,0.0236,0.7962,0.5854,-0.0052,0.0187,-0.0052,-0.8906,-0.0679
104.1875,15.2366,0.6601,0.0083,0.0212,0.0173,0.4542,0.0335,0.1948,0.1407,0.0235,0.7963,0.5871,-0.0052,0.0187,-0.0052,-0.888,-0.068
104.25,15.2634,0.6601,0.0083,0.0214,0.0171,0.461,0.0336,0.1968,0.1427,0.0234,0.7963,0.5887,-0.0052,0.0187,-0.0052,-0.8854,-0.0681
104.3125,15.2902,0.66,0.0083,0.0217,0.017,0.4678,0.0337,0.1987,0.1447,0.0233,0.7964,0.5904,-0.0052,0.0187,-0.0052,-0.8826,-0.0681
104.375,15.317,0.6599,0.0083,0.0219,0.0168,0.4748,0.0338,0.2007,0.1466,0.0232,0.7965,0.592,-0.0052,0.0187,-0.0052,-0.8798,-0.0682
104.4375,15.3437,0.6598,0.0083,0.0221,0.0166,0.4817,0.0339,0.2027,0.1486,0.0232,0.7966,0.5936,-0.0052,0.0187,-0.0052,-0.8769,-0.0683
104.5,15.3705,0.6597,0.0083,0.0224,0.0164,0.4888,0.034,0.2046,0.1505,0.0231,0.7967,0.5953,-0.0052,0.0187,-0.0052,-0.8738,-0.0684
